title,description,email,url,thumbnail,Keyword1,Keyword2,Keyword3
Epic Movement,"We provide a safe space where students can join and interact in a community of believers who are set on living out the Gospel of Jesus Christ. Our goal is to create a learning and social setting for students through weekly Bible studies, large group activities, and leadership opportunities. While our focus is on Asian-American students, anyone is encouraged to participate in our activities and/or join, especially those that want to learn more about Christ.",,https://getinvolved.tamu.edu/org/epic,https://getinvolved.tamu.edu/storage/organizations/498/images/icon.png,Religious,Faith,Community
Episcopal Student Association,"A place for the Episcopal student community to worship together, to pray, to study, to break bread together, and to build relationships.",episcoags@gmail.com,https://getinvolved.tamu.edu/org/episcopal,https://getinvolved.tamu.edu/images/tamu-logo-white.png,Episcopal,Worship,Study
Eppright Hall Community Council,"The residents of Eppright Hall, strive to unite as one to organize and coordinate all matters concerning residence life and help to improve the social, cultural, recreational, and intellectual atmosphere in Eppright Hall.",EpprightHallDirector@housing.tamu.edu,https://getinvolved.tamu.edu/org/eppright,https://getinvolved.tamu.edu/storage/organizations/500/images/icon.png,Eppright,Hall,Unite
Eta Kappa Nu,,hkn.tamu@gmail.com,https://getinvolved.tamu.edu/org/eta-kappa-nu,https://getinvolved.tamu.edu/storage/organizations/501/images/icon.png,Nan,Kappa,Eta
"Eta Sigma Delta (ESD) Honor Society for Hospitality, Hotel Management and Tourism Texas A&M University Chapter","The purpose of the ESD Honor Society is to foster excellence, leadership, and professional development among students interested in Hospitality, Hotel Management, and Tourism. The society is dedicated to recognizing and honoring academic achievement while simultaneously nurturing the personal and professional growth of its members. Rooted in the values of creativity, diversity, equity, inclusion, ethics, service, and leadership, ESD encourages students to engage meaningfully with the global hospitality community. By promoting ethical conduct and inclusive practices, the society aims to cultivate a generation of hospitality professionals who are not only skilled and knowledgeable but also socially responsible and culturally aware.",Hyunrae09@tamu.edu,https://getinvolved.tamu.edu/org/esd,https://getinvolved.tamu.edu/images/tamu-logo-white.png,Hospitality,Society,Esd
"Excellence Uniting Culture, Education, & Leadership",,ExCEL.ExecD@gmail.com,https://getinvolved.tamu.edu/org/excel,https://getinvolved.tamu.edu/images/tamu-logo-white.png,Uniting,Nan,Leadership
Extended Orientation,"The Extended Orientation team in Student Activities provides direct advising, support, and coordination to extended orientation programs at Texas A&M University including Fish Camp, Howdy Camp, T-Camp, Venture Camps, and Traditions Night. These programs welcome around 6,000 incoming students each year to Texas A&M.",,https://getinvolved.tamu.edu/org/eo,https://getinvolved.tamu.edu/images/tamu-logo-white.png,Camp,Extended,Orientation
Fade To Black Dance Ensemble,The purpose shall be to promote diversity through dance and service while adding support and awareness of cultures at Texas A&M University and in the surrounding communities.,f2bdance@gmail.com,https://getinvolved.tamu.edu/org/f2b,https://getinvolved.tamu.edu/storage/organizations/505/images/icon.jpg,Dance,University,Ensemble
Falun Dafa Practitioner Association,,tamufldf@gmx.com,https://getinvolved.tamu.edu/org/fdpa,https://getinvolved.tamu.edu/images/tamu-logo-white.png,Practitioner,Nan,Falun
Family Law Student Association,"Family law is an exciting and personal field, which makes it full of unique opportunities. The Family Law Student Association seeks to bridge the gap between what we learn during law school and what challenges family law will present in practice. We do this by engaging with local professionals to learn how they help some of the most vulnerable members of our community",bmontano@tamu.edu,https://getinvolved.tamu.edu/org/flsa,https://getinvolved.tamu.edu/images/tamu-logo-white.png,Law,Traditions,Outreach
Aggie Boxing Club,"The Aggie Boxing Club cultivates strength, discipline, and camaraderie within the Texas A&M community through the art and sport of boxing. We provide a platform for members of all skill levels to develop their physical and mental fortitude, fostering personal growth and sportsmanship through training, competition, and community engagement, while upholding the Aggie spirit of selfless service.",aggieboxingclub@gmail.com,https://getinvolved.tamu.edu/org/aggieboxing,https://getinvolved.tamu.edu/storage/organizations/1357/images/icon.png,Aggie,Boxing,Community
FC College Ministry,"The purpose of this organization is to meet the needs of Christians and reach out with the love of Jesus Christ. FCCM will accomplish this purpose with its four goals: to Exalt God, to Encourage each other to spiritual maturity, to Equip each other to serve God, and to Evangelize the lost.",malloryelizabeth21@tamu.edu,https://getinvolved.tamu.edu/org/fccm,https://getinvolved.tamu.edu/images/tamu-logo-white.png,Religious,Faith,Community
The Federalist Society,"The Federalist Society for Law and Public Policy Studies is a group of conservatives and libertarians interested in the current state of the legal order. It is founded on the principles that the state exists to preserve freedom, that the separation of governmental powers is central to our Constitution, and that it is emphatically the province and duty of the judiciary to say what the law is, not what it should be. The Society seeks both to promote an awareness of these principles and to further their application through its activities.",tamufedsoc@gmail.com,https://getinvolved.tamu.edu/org/federalistsociety,https://getinvolved.tamu.edu/images/tamu-logo-white.png,Law,Traditions,Outreach
Feminism 4 Aggies,"Feminism for Aggies is dedicated to promoting, developing, and empowering individuals of all genders across the Texas A&M campus and the Bryan/College Station community. We strive to create a dynamic and inclusive environment where diversity thrives, and discrimination has no place.",feminism4aggies@gmail.com,https://getinvolved.tamu.edu/org/f4a,https://getinvolved.tamu.edu/storage/organizations/510/images/icon.jpg,Aggies,Feminism,Dynamic
